raw_words,task,quadruples
great quality but ran a little small,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': 4, 'to': 7, 'term': ['a', 'little', 'small']}, 'sentiment': 'NEG'}, {'aspect': {'from': 1, 'to': 2, 'term': ['quality']}, 'category': 'Clothing#Quality', 'opinion': {'from': 0, 'to': 1, 'term': ['great']}, 'sentiment': 'POS'}]"
"Bought this for my daughter to wear with a cosplay outfit , they looked great !",ACOS,"[{'aspect': {'from': 12, 'to': 13, 'term': ['they']}, 'category': 'Clothing#Looking', 'opinion': {'from': 14, 'to': 15, 'term': ['great']}, 'sentiment': 'POS'}]"
I could n't even stand in them much less walk .,ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['them']}, 'category': 'Shoes#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"A little pricey , but worth it .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Prices', 'opinion': {'from': 0, 'to': 3, 'term': ['A', 'little', 'pricey']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#General', 'opinion': {'from': 5, 'to': 6, 'term': ['worth']}, 'sentiment': 'POS'}]"
Quite soft and comfortable to walk .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Quality', 'opinion': {'from': 3, 'to': 4, 'term': ['comfortable']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Quality', 'opinion': {'from': 0, 'to': 2, 'term': ['Quite', 'soft']}, 'sentiment': 'POS'}]"
"For some reason , these were strange fitting.The instructions to return are so confusing I have hesitate returning them , but I do n't want to pay for a pairof shoes I ca n't & wo n't wear .",ACOS,"[{'aspect': {'from': 30, 'to': 31, 'term': ['shoes']}, 'category': 'Shoes#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 8, 'to': 11, 'term': ['instructions', 'to', 'return']}, 'category': 'Service#General', 'opinion': {'from': 12, 'to': 14, 'term': ['so', 'confusing']}, 'sentiment': 'NEG'}]"
"We still have competition tights from 3 years ago , that no longer fit my daughter and they are still in good shape - some minor snags .",ACOS,"[{'aspect': {'from': 3, 'to': 5, 'term': ['competition', 'tights']}, 'category': 'Bottom#Size', 'opinion': {'from': 11, 'to': 14, 'term': ['no', 'longer', 'fit']}, 'sentiment': 'NEG'}, {'aspect': {'from': 17, 'to': 18, 'term': ['they']}, 'category': 'Bottom#Quality', 'opinion': {'from': 21, 'to': 22, 'term': ['good']}, 'sentiment': 'POS'}]"
"The whole idea here is that the sweaters are warm and cheap , I even gave recognition of that in my first review .",ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['sweaters']}, 'category': 'Top#Quality', 'opinion': {'from': 9, 'to': 10, 'term': ['warm']}, 'sentiment': 'POS'}, {'aspect': {'from': 7, 'to': 8, 'term': ['sweaters']}, 'category': 'Top#Prices', 'opinion': {'from': 11, 'to': 12, 'term': ['cheap']}, 'sentiment': 'POS'}]"
Since I am transgender I like anything that helps me look more feminine .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Looking', 'opinion': {'from': 5, 'to': 6, 'term': ['like']}, 'sentiment': 'POS'}]"
Just runs small .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': 2, 'to': 3, 'term': ['small']}, 'sentiment': 'NEG'}]"
But I do recommend these tights .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['tights']}, 'category': 'Bottom#General', 'opinion': {'from': 3, 'to': 4, 'term': ['recommend']}, 'sentiment': 'POS'}]"
They really look pretty on my feet .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Shoes#Looking', 'opinion': {'from': 3, 'to': 4, 'term': ['pretty']}, 'sentiment': 'POS'}]"
The XL is the perfect oversized sweatshirt for me and I 'm able to layer under if needed .,ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['sweatshirt']}, 'category': 'Top#General', 'opinion': {'from': 4, 'to': 5, 'term': ['perfect']}, 'sentiment': 'POS'}]"
"I bought them for a Wonder Woman costume , and they are perfect .",ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['they']}, 'category': 'Bottom#General', 'opinion': {'from': 12, 'to': 13, 'term': ['perfect']}, 'sentiment': 'POS'}]"
I am pretty tough on jewelry and am impressed that this has held up so well .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Quality', 'opinion': {'from': 8, 'to': 9, 'term': ['impressed']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Quality', 'opinion': {'from': 14, 'to': 16, 'term': ['so', 'well']}, 'sentiment': 'POS'}]"
Great Boot .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['Boot']}, 'category': 'Shoes#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Great']}, 'sentiment': 'POS'}]"
these sandals looked like they would be nice and comfy .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['they']}, 'category': 'Shoes#Quality', 'opinion': {'from': 9, 'to': 10, 'term': ['comfy']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['they']}, 'category': 'Shoes#General', 'opinion': {'from': 7, 'to': 8, 'term': ['nice']}, 'sentiment': 'POS'}]"
"Also , maybe it 's because I got a different color , but these do n't seem as well made as the ones I 've gotten in the past .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#General', 'opinion': {'from': 18, 'to': 19, 'term': ['well']}, 'sentiment': 'POS'}]"
Returned these because they were too small and narrow for my feet .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['they']}, 'category': 'Shoes#Size', 'opinion': {'from': 5, 'to': 7, 'term': ['too', 'small']}, 'sentiment': 'NEG'}, {'aspect': {'from': 3, 'to': 4, 'term': ['they']}, 'category': 'Shoes#Size', 'opinion': {'from': 8, 'to': 9, 'term': ['narrow']}, 'sentiment': 'NEG'}]"
"The material is even in color when on , and they make my legs look sexy .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['material']}, 'category': 'Bottom#Looking', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 10, 'to': 11, 'term': ['they']}, 'category': 'Bottom#Looking', 'opinion': {'from': 15, 'to': 16, 'term': ['sexy']}, 'sentiment': 'POS'}]"
The tights were comfortable and fit well .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['tights']}, 'category': 'Bottom#Quality', 'opinion': {'from': 3, 'to': 4, 'term': ['comfortable']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['tights']}, 'category': 'Bottom#Size', 'opinion': {'from': 6, 'to': 7, 'term': ['well']}, 'sentiment': 'POS'}]"
Otherwise the sandals are a good purchase .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['sandals']}, 'category': 'Shoes#General', 'opinion': {'from': 5, 'to': 6, 'term': ['good']}, 'sentiment': 'POS'}]"
Comfortable shoe .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['shoe']}, 'category': 'Shoes#Quality', 'opinion': {'from': 0, 'to': 1, 'term': ['Comfortable']}, 'sentiment': 'POS'}]"
"I was somewhat upset , but the shoes are well made , just not sized correctly .",ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['shoes']}, 'category': 'Shoes#Quality', 'opinion': {'from': 9, 'to': 10, 'term': ['well']}, 'sentiment': 'POS'}, {'aspect': {'from': 7, 'to': 8, 'term': ['shoes']}, 'category': 'Shoes#Size', 'opinion': {'from': 13, 'to': 16, 'term': ['not', 'sized', 'correctly']}, 'sentiment': 'NEG'}, {'aspect': {'from': 7, 'to': 8, 'term': ['shoes']}, 'category': 'Shoes#General', 'opinion': {'from': 3, 'to': 4, 'term': ['upset']}, 'sentiment': 'NEG'}]"
They do n't roll at the waist like some pantyhose .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Bottom#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Think about trying a size bigger .. Great Capezio Quality in material and construction .,ACOS,"[{'aspect': {'from': 11, 'to': 12, 'term': ['material']}, 'category': 'Clothing#Quality', 'opinion': {'from': 7, 'to': 8, 'term': ['Great']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 10, 'term': ['Capezio', 'Quality']}, 'category': 'Clothing#Quality', 'opinion': {'from': 7, 'to': 8, 'term': ['Great']}, 'sentiment': 'POS'}, {'aspect': {'from': 13, 'to': 14, 'term': ['construction']}, 'category': 'Clothing#Quality', 'opinion': {'from': 7, 'to': 8, 'term': ['Great']}, 'sentiment': 'POS'}]"
After a few hour 's of wear they fit great .,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['they']}, 'category': 'Shoes#Size', 'opinion': {'from': 9, 'to': 10, 'term': ['great']}, 'sentiment': 'POS'}]"
too bad they were so tight in my normal size and had to send back .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['they']}, 'category': 'Shoes#Size', 'opinion': {'from': 0, 'to': 2, 'term': ['too', 'bad']}, 'sentiment': 'NEG'}, {'aspect': {'from': 2, 'to': 3, 'term': ['they']}, 'category': 'Shoes#Size', 'opinion': {'from': 4, 'to': 6, 'term': ['so', 'tight']}, 'sentiment': 'NEG'}]"
"It came under the search for a name brand shoe , so in that way , it was kind of deceiving .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
Purchased these for everyday wear but think they are so attractive I am saving them for casual dress events .,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['they']}, 'category': 'Clothing#Looking', 'opinion': {'from': 9, 'to': 11, 'term': ['so', 'attractive']}, 'sentiment': 'POS'}]"
"I 'm 5 ' 7 and a little under 130 lbs , I hold most if my weight in my bottom and thighs , the medium works perfect .",ACOS,"[{'aspect': {'from': 24, 'to': 26, 'term': ['the', 'medium']}, 'category': 'Bottom#General', 'opinion': {'from': 27, 'to': 28, 'term': ['perfect']}, 'sentiment': 'POS'}]"
Have wore this style when LifeStride was American made but of course now you just cant count on the sizes ? ?,ACOS,"[{'aspect': {'from': 19, 'to': 20, 'term': ['sizes']}, 'category': 'Shoes#Size', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
It fits perfect and is good quality .,ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['quality']}, 'category': 'Clothing#Quality', 'opinion': {'from': 5, 'to': 6, 'term': ['good']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': 2, 'to': 3, 'term': ['perfect']}, 'sentiment': 'POS'}]"
I love these .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#General', 'opinion': {'from': 1, 'to': 2, 'term': ['love']}, 'sentiment': 'POS'}]"
Dilevery was quick and easy .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Dilevery']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 3, 'term': ['quick']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Dilevery']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 5, 'term': ['easy']}, 'sentiment': 'POS'}]"
I 'm 5 ' 3 and 135 and the size B fits perfectly .,ACOS,"[{'aspect': {'from': 9, 'to': 11, 'term': ['size', 'B']}, 'category': 'Clothing#Size', 'opinion': {'from': 12, 'to': 13, 'term': ['perfectly']}, 'sentiment': 'POS'}]"
Can be worn day or night .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"nice , thick , shimmery color , and a great buy ! !",ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['buy']}, 'category': 'Bottom#General', 'opinion': {'from': 9, 'to': 10, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Looking', 'opinion': {'from': 4, 'to': 5, 'term': ['shimmery']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Quality', 'opinion': {'from': 2, 'to': 3, 'term': ['thick']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Looking', 'opinion': {'from': 0, 'to': 1, 'term': ['nice']}, 'sentiment': 'POS'}]"
Love the boot but hard inside hurts foot..Just add a cushion inside,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['boot']}, 'category': 'Shoes#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Love']}, 'sentiment': 'POS'}, {'aspect': {'from': 5, 'to': 6, 'term': ['inside']}, 'category': 'Shoes#Quality', 'opinion': {'from': 4, 'to': 5, 'term': ['hard']}, 'sentiment': 'NEG'}]"
I ordered another after receiving the first .,ACOS,"[{'aspect': {'from': 5, 'to': 7, 'term': ['the', 'first']}, 'category': 'Clothing#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
These are worth buying ! ! !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
The color is terrible .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['color']}, 'category': 'Bottom#Looking', 'opinion': {'from': 3, 'to': 4, 'term': ['terrible']}, 'sentiment': 'NEG'}]"
nice and soft,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Looking', 'opinion': {'from': 0, 'to': 1, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Quality', 'opinion': {'from': 2, 'to': 3, 'term': ['soft']}, 'sentiment': 'POS'}]"
I 'm 5 ' 8 and bought a S/M.I thought it wouldn't fit over my thighs but it did and went all the way up the the waist.It was a bit snug around the waist but that can be solved with a bit of a diet .,ACOS,"[{'aspect': {'from': 15, 'to': 16, 'term': ['thighs']}, 'category': 'Bottom#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 27, 'to': 28, 'term': ['waist.It']}, 'category': 'Bottom#Quality', 'opinion': {'from': 29, 'to': 32, 'term': ['a', 'bit', 'snug']}, 'sentiment': 'NEG'}]"
Not only were they too tight but they were too long length wise - I checked the sizing chart before I ordered them and I ordered my normal size .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['they']}, 'category': 'Shoes#Size', 'opinion': {'from': 4, 'to': 6, 'term': ['too', 'tight']}, 'sentiment': 'NEG'}, {'aspect': {'from': 7, 'to': 8, 'term': ['they']}, 'category': 'Shoes#Size', 'opinion': {'from': 9, 'to': 11, 'term': ['too', 'long']}, 'sentiment': 'NEG'}]"
"However , they run short .",ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['they']}, 'category': 'Clothing#Size', 'opinion': {'from': 4, 'to': 5, 'term': ['short']}, 'sentiment': 'NEG'}]"
So there 's no reason a run should have even happened .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"I ordered a S/M when I should have ordered a M/L , but they fit quite well save the waist elastic ( which I will be adjusting ) .",ACOS,"[{'aspect': {'from': 13, 'to': 14, 'term': ['they']}, 'category': 'Bottom#Size', 'opinion': {'from': 15, 'to': 17, 'term': ['quite', 'well']}, 'sentiment': 'POS'}]"
Order size up,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}]"
they re beautiful though - and good quality .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['they']}, 'category': 'Clothing#Looking', 'opinion': {'from': 2, 'to': 3, 'term': ['beautiful']}, 'sentiment': 'POS'}, {'aspect': {'from': 7, 'to': 8, 'term': ['quality']}, 'category': 'Clothing#Quality', 'opinion': {'from': 6, 'to': 7, 'term': ['good']}, 'sentiment': 'POS'}]"
Loved these so much last year that I just bought a new pair !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Loved']}, 'sentiment': 'POS'}]"
"The elastic on the heel strap is sewn in right at the back of the heel with rather bumpy seams , so if the strap is a bit loose , it rubs against the ankle uncomfortably .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['elastic']}, 'category': 'Shoes#Quality', 'opinion': {'from': 35, 'to': 36, 'term': ['uncomfortably']}, 'sentiment': 'NEG'}]"
These boots must be good .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['boots']}, 'category': 'Shoes#General', 'opinion': {'from': 4, 'to': 5, 'term': ['good']}, 'sentiment': 'POS'}]"
It goes on easily and wears well under a skirt .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#General', 'opinion': {'from': 6, 'to': 7, 'term': ['well']}, 'sentiment': 'POS'}]"
They even survived spattered oil stains from a Thanksgiving kitchen mishap - washed right out .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Clothing#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
I 've since ordered extras so that I will always look spiffy and polished in my Sunday best .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Looking', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Since I 'm not actually dancing , I was able to set the buckle to a spot where I can wiggle my foot in-and-out and it 's only slightly loose around my ankle .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Size', 'opinion': {'from': 28, 'to': 30, 'term': ['slightly', 'loose']}, 'sentiment': 'NEG'}]"
Love it !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Top#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Love']}, 'sentiment': 'POS'}]"
Absolutely love the color of this hoodie !,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['color']}, 'category': 'Top#Looking', 'opinion': {'from': 0, 'to': 2, 'term': ['Absolutely', 'love']}, 'sentiment': 'POS'}]"
Great tights for ballerinas .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['tights']}, 'category': 'Bottom#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Great']}, 'sentiment': 'POS'}]"
"If you have an outfit that no shoe really matches , this one is perfect .",ACOS,"[{'aspect': {'from': 11, 'to': 13, 'term': ['this', 'one']}, 'category': 'Shoes#Looking', 'opinion': {'from': 14, 'to': 15, 'term': ['perfect']}, 'sentiment': 'POS'}]"
Fit well and look nice,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': 1, 'to': 2, 'term': ['well']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Looking', 'opinion': {'from': 4, 'to': 5, 'term': ['nice']}, 'sentiment': 'POS'}]"
I could n't even get them up to my hips .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['them']}, 'category': 'Clothing#Size', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
I assume they sent me the wrong color but the shoes themselves did not say what color they were .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['they']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
Ships FAST !,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Ships']}, 'category': 'Service#General', 'opinion': {'from': 1, 'to': 2, 'term': ['FAST']}, 'sentiment': 'POS'}]"
"These are great quality tights , unfortunately the sizing runs small from what is listed on Amazon .",ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['quality']}, 'category': 'Bottom#Quality', 'opinion': {'from': 2, 'to': 3, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['sizing']}, 'category': 'Bottom#Size', 'opinion': {'from': 6, 'to': 7, 'term': ['unfortunately']}, 'sentiment': 'NEG'}, {'aspect': {'from': 8, 'to': 9, 'term': ['sizing']}, 'category': 'Bottom#Size', 'opinion': {'from': 10, 'to': 11, 'term': ['small']}, 'sentiment': 'NEG'}]"
I order a half size up first and they were too small .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['they']}, 'category': 'Shoes#Size', 'opinion': {'from': 10, 'to': 12, 'term': ['too', 'small']}, 'sentiment': 'NEG'}]"
I could barely get these on they were THAT small .,ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['they']}, 'category': 'Bottom#Size', 'opinion': {'from': 8, 'to': 10, 'term': ['THAT', 'small']}, 'sentiment': 'NEG'}]"
It 's not skin tight but it also does n't bag ( which can make you look bigger than you are . ),ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Top#Size', 'opinion': {'from': 8, 'to': 11, 'term': ['does', ""n't"", 'bag']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Top#Size', 'opinion': {'from': 2, 'to': 5, 'term': ['not', 'skin', 'tight']}, 'sentiment': 'NEG'}]"
I tried the next size up on at a local store and it was way to big .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Top#Size', 'opinion': {'from': 16, 'to': 17, 'term': ['big']}, 'sentiment': 'NEG'}]"
Fit great and my daughter loves it .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': 1, 'to': 2, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': 5, 'to': 6, 'term': ['loves']}, 'sentiment': 'POS'}]"
"They are cute as can be and I did keep them , but they run about a half size too small .",ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Shoes#Looking', 'opinion': {'from': 2, 'to': 3, 'term': ['cute']}, 'sentiment': 'POS'}, {'aspect': {'from': 13, 'to': 14, 'term': ['they']}, 'category': 'Shoes#Size', 'opinion': {'from': 19, 'to': 21, 'term': ['too', 'small']}, 'sentiment': 'NEG'}]"
Love these my daughter is a 10/12 and these fit great,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': 10, 'to': 11, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Love']}, 'sentiment': 'POS'}]"
And they hide everything .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['they']}, 'category': 'Clothing#Looking', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
two of the best seat shirts I have ever purchased .,ACOS,"[{'aspect': {'from': 4, 'to': 6, 'term': ['seat', 'shirts']}, 'category': 'Top#General', 'opinion': {'from': 3, 'to': 4, 'term': ['best']}, 'sentiment': 'POS'}]"
Quality and comfort ! ! !,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Quality']}, 'category': 'Top#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['comfort']}, 'category': 'Top#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"While everyone was freezing their butts off in their slutty costumes walking around downtown , I was nice and toasty .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Looking', 'opinion': {'from': 19, 'to': 20, 'term': ['toasty']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Looking', 'opinion': {'from': 17, 'to': 18, 'term': ['nice']}, 'sentiment': 'POS'}]"
I have this shoe in another color but this time I ordered a larger width and that did n't work but this is a nice shoe and very comfortable after it 's broken in .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 25, 'to': 26, 'term': ['shoe']}, 'category': 'Shoes#General', 'opinion': {'from': 24, 'to': 25, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 25, 'to': 26, 'term': ['shoe']}, 'category': 'Shoes#Quality', 'opinion': {'from': 27, 'to': 29, 'term': ['very', 'comfortable']}, 'sentiment': 'POS'}]"
I feel like I 'm wearing slippers .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"I wish they made these in the full body tight , they are the perfect color for my skin , capezio is the best quality , I have gotten body wrappers also ( which the color is a tad closer to mine ) and although they are great quality too they have seemed to run or snag a bit more than the capezio tights ( they last a long time though and I use them for aerial silks/trapeze/hoop so they get a lot of friction ) .",ACOS,"[{'aspect': {'from': 45, 'to': 46, 'term': ['they']}, 'category': 'Bottom#Quality', 'opinion': {'from': 47, 'to': 48, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': 62, 'to': 64, 'term': ['capezio', 'tights']}, 'category': 'Bottom#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 15, 'to': 16, 'term': ['color']}, 'category': 'Bottom#Looking', 'opinion': {'from': 14, 'to': 15, 'term': ['perfect']}, 'sentiment': 'POS'}, {'aspect': {'from': 50, 'to': 51, 'term': ['they']}, 'category': 'Bottom#Quality', 'opinion': {'from': 56, 'to': 59, 'term': ['snag', 'a', 'bit']}, 'sentiment': 'NEG'}, {'aspect': {'from': 20, 'to': 21, 'term': ['capezio']}, 'category': 'Bottom#Quality', 'opinion': {'from': 23, 'to': 24, 'term': ['best']}, 'sentiment': 'POS'}]"
I would purchase it again .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Top#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
