raw_words,task,quadruples
"screen looks good , it has a good battery life , keypad has some nice feedback , the works .",ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['screen']}, 'category': 'DISPLAY#DESIGN_FEATURES', 'opinion': {'from': 7, 'to': 8, 'term': ['good']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 10, 'term': ['battery', 'life']}, 'category': 'BATTERY#QUALITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 11, 'to': 12, 'term': ['keypad']}, 'category': 'KEYBOARD#OPERATION_PERFORMANCE', 'opinion': {'from': 14, 'to': 15, 'term': ['nice']}, 'sentiment': 'POS'}]"
either they were so slow i couldn ' t get any work done or they just flat out broke after a couple months .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 4, 'to': 5, 'term': ['slow']}, 'sentiment': 'NEG'}]"
"good quality all around hardware + software , of course that is what apple is known for .",ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['software']}, 'category': 'SOFTWARE#QUALITY', 'opinion': {'from': 0, 'to': 1, 'term': ['good']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['hardware']}, 'category': 'HARDWARE#QUALITY', 'opinion': {'from': 0, 'to': 1, 'term': ['good']}, 'sentiment': 'POS'}, {'aspect': {'from': 13, 'to': 14, 'term': ['apple']}, 'category': 'COMPANY#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"typing is responsive , the touchescreen is a joy and it ' s fast .",ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['touchescreen']}, 'category': 'DISPLAY#GENERAL', 'opinion': {'from': 8, 'to': 9, 'term': ['joy']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['typing']}, 'category': 'KEYBOARD#OPERATION_PERFORMANCE', 'opinion': {'from': 2, 'to': 3, 'term': ['responsive']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 13, 'to': 14, 'term': ['fast']}, 'sentiment': 'POS'}]"
"sadly , apple is moving into fashion - - your laptop is no longer a performing athlete .",ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['apple']}, 'category': 'COMPANY#GENERAL', 'opinion': {'from': 0, 'to': 1, 'term': ['sadly']}, 'sentiment': 'NEG'}]"
chromebooks are a waste of time / money .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['chromebooks']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 3, 'to': 4, 'term': ['waste']}, 'sentiment': 'NEG'}]"
issue summary : frequent crashing,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 4, 'to': 5, 'term': ['crashing']}, 'sentiment': 'NEG'}]"
great buy .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 0, 'to': 1, 'term': ['great']}, 'sentiment': 'POS'}]"
the speakers overall are not very good .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['speakers']}, 'category': 'MULTIMEDIA_DEVICES#GENERAL', 'opinion': {'from': 4, 'to': 7, 'term': ['not', 'very', 'good']}, 'sentiment': 'NEG'}]"
"but currently i am happy with it , the battery is ok , and its very aesthetically pleasing .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 16, 'to': 17, 'term': ['aesthetically']}, 'sentiment': 'POS'}, {'aspect': {'from': 9, 'to': 10, 'term': ['battery']}, 'category': 'BATTERY#GENERAL', 'opinion': {'from': 11, 'to': 12, 'term': ['ok']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 17, 'to': 18, 'term': ['pleasing']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 4, 'to': 5, 'term': ['happy']}, 'sentiment': 'POS'}]"
"amazon , as well as the google suite of docs , sheets , slides , and photos work great .",ACOS,"[{'aspect': {'from': 6, 'to': 8, 'term': ['google', 'suite']}, 'category': 'SOFTWARE#OPERATION_PERFORMANCE', 'opinion': {'from': 18, 'to': 19, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['amazon']}, 'category': 'SOFTWARE#OPERATION_PERFORMANCE', 'opinion': {'from': 18, 'to': 19, 'term': ['great']}, 'sentiment': 'POS'}]"
here ' s the kicker : it is doing a terrible job running dragon age .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 10, 'to': 11, 'term': ['terrible']}, 'sentiment': 'NEG'}]"
the mbp does not run as hot as my old white mb did .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['mbp']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}]"
"what ' s more , the price was perfect as a small investment into my small business .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#PRICE', 'opinion': {'from': 8, 'to': 9, 'term': ['perfect']}, 'sentiment': 'POS'}]"
"having win 10 is already a horrible mistake as so , but if you try to install win 8 , drivers won ' t work properly !",ACOS,"[{'aspect': {'from': 17, 'to': 19, 'term': ['win', '8']}, 'category': 'OS#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
downloading is very fast over wifi .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['wifi']}, 'category': 'PORTS#OPERATION_PERFORMANCE', 'opinion': {'from': 3, 'to': 4, 'term': ['fast']}, 'sentiment': 'POS'}]"
i absolutely love everything about this chromebook .,ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['chromebook']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 2, 'to': 3, 'term': ['love']}, 'sentiment': 'POS'}]"
"this unit is ` ` pretty ` ` and stylish , so my high school daughter was attracted to it for that reason .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['unit']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 9, 'to': 10, 'term': ['stylish']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['unit']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 5, 'to': 6, 'term': ['pretty']}, 'sentiment': 'POS'}]"
"very fast product , but with this kind of technology it ' s not possible to use a program , that i work ( minitab ) .",ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['product']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 1, 'to': 2, 'term': ['fast']}, 'sentiment': 'POS'}]"
sooooo i would avoid this and i ' m pretty much avoiding the optane drive which may have been part of the issue .,ACOS,"[{'aspect': {'from': 13, 'to': 15, 'term': ['optane', 'drive']}, 'category': 'GRAPHICS#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
this unit is extremely well built .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['unit']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 4, 'to': 6, 'term': ['well', 'built']}, 'sentiment': 'POS'}]"
but yeah overall good,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 3, 'to': 4, 'term': ['good']}, 'sentiment': 'POS'}]"
very junky,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['junky']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 1, 'to': 2, 'term': ['junky']}, 'sentiment': 'NEG'}]"
awesome machine .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['machine']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 0, 'to': 1, 'term': ['awesome']}, 'sentiment': 'POS'}]"
the screen sits too close to the keyboard and you will end up with scratches on the screen .,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['keyboard']}, 'category': 'KEYBOARD#DESIGN_FEATURES', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"i paid $ 500 for a 15 ` ` notebook with 8gb ram , latest i5 - 8250u cpu with reasonable weight and its quite extendable , i am happy for this deal .",ACOS,"[{'aspect': {'from': 21, 'to': 22, 'term': ['weight']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 20, 'to': 21, 'term': ['reasonable']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 25, 'to': 26, 'term': ['extendable']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 29, 'to': 30, 'term': ['happy']}, 'sentiment': 'POS'}]"
priced well .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#PRICE', 'opinion': {'from': 1, 'to': 2, 'term': ['well']}, 'sentiment': 'POS'}]"
it is great quality .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': 2, 'to': 3, 'term': ['great']}, 'sentiment': 'POS'}]"
very happy with this laptop although not a fan of windows 10 .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['laptop']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 1, 'to': 2, 'term': ['happy']}, 'sentiment': 'POS'}, {'aspect': {'from': 10, 'to': 12, 'term': ['windows', '10']}, 'category': 'OS#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
but seemed very poorly made for the money .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': 3, 'to': 4, 'term': ['poorly']}, 'sentiment': 'NEG'}]"
"very good laptop for gamers and editing videos , love it",ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['laptop']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 1, 'to': 2, 'term': ['good']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['laptop']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 9, 'to': 10, 'term': ['love']}, 'sentiment': 'POS'}]"
i got this for my mother in law and she could not be happier with how it works .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 11, 'to': 14, 'term': ['not', 'be', 'happier']}, 'sentiment': 'POS'}]"
"- keyboard is not that good , i fell that there is uneven uniformity in the button press and travel , and definitely some flex .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['keyboard']}, 'category': 'KEYBOARD#USABILITY', 'opinion': {'from': 3, 'to': 6, 'term': ['not', 'that', 'good']}, 'sentiment': 'NEG'}]"
google play support is lip service only .,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['google', 'play', 'support']}, 'category': 'SUPPORT#QUALITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
the screen looked great .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['screen']}, 'category': 'DISPLAY#GENERAL', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}]"
the only thing is that it does ' t have too much storage room .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'MEMORY#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
the keyboard lacks a backlight which is inconvenient in low light situations .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['keyboard']}, 'category': 'KEYBOARD#USABILITY', 'opinion': {'from': 7, 'to': 8, 'term': ['inconvenient']}, 'sentiment': 'NEG'}]"
hdd makes this laptop very slow .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['hdd']}, 'category': 'HARD_DISC#DESIGN_FEATURES', 'opinion': {'from': 5, 'to': 6, 'term': ['slow']}, 'sentiment': 'NEG'}, {'aspect': {'from': 3, 'to': 4, 'term': ['laptop']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 5, 'to': 6, 'term': ['slow']}, 'sentiment': 'NEG'}]"
"if you are in the google echo system , then this is great .",ACOS,"[{'aspect': {'from': 5, 'to': 8, 'term': ['google', 'echo', 'system']}, 'category': 'SOFTWARE#GENERAL', 'opinion': {'from': 12, 'to': 13, 'term': ['great']}, 'sentiment': 'POS'}]"
"overall , i ' m not very pleased with this computer .",ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['computer']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 5, 'to': 8, 'term': ['not', 'very', 'pleased']}, 'sentiment': 'NEG'}]"
i did not expect to have to return this product for an exchange the same day i got it .,ACOS,"[{'aspect': {'from': 9, 'to': 10, 'term': ['product']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
/ / really love this device .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['device']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 3, 'to': 4, 'term': ['love']}, 'sentiment': 'POS'}]"
i find the screen resolution to be very good for video .,ACOS,"[{'aspect': {'from': 3, 'to': 5, 'term': ['screen', 'resolution']}, 'category': 'DISPLAY#OPERATION_PERFORMANCE', 'opinion': {'from': 8, 'to': 9, 'term': ['good']}, 'sentiment': 'POS'}]"
the acer is similar but bigger and heavier .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['acer']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 7, 'to': 8, 'term': ['heavier']}, 'sentiment': 'NEG'}, {'aspect': {'from': 1, 'to': 2, 'term': ['acer']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 5, 'to': 6, 'term': ['bigger']}, 'sentiment': 'NEG'}]"
similarly the task tray area of the main task bar is on the small side and lends itself to fat - fingering .,ACOS,"[{'aspect': {'from': 2, 'to': 5, 'term': ['task', 'tray', 'area']}, 'category': 'SOFTWARE#DESIGN_FEATURES', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
i hate the new keyboard the newer version comes with .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['keyboard']}, 'category': 'KEYBOARD#GENERAL', 'opinion': {'from': 1, 'to': 2, 'term': ['hate']}, 'sentiment': 'NEG'}]"
i ' ve called apple support numerous times and was never asked if i had the ability to read words as i ' m actually reading words .,ACOS,"[{'aspect': {'from': 4, 'to': 6, 'term': ['apple', 'support']}, 'category': 'SUPPORT#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"even though i was upset at first for receiving a lemon , the performance of the working unit far outweighs any cons .",ACOS,"[{'aspect': {'from': 16, 'to': 18, 'term': ['working', 'unit']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 19, 'to': 20, 'term': ['outweighs']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 4, 'to': 5, 'term': ['upset']}, 'sentiment': 'NEG'}]"
"it ' s fast at processing , fast for web browsing and has a quick startup .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 7, 'to': 8, 'term': ['fast']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 14, 'to': 15, 'term': ['quick']}, 'sentiment': 'POS'}]"
trackpad keeps breaking .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['trackpad']}, 'category': 'HARDWARE#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
- trackpad is too finicky and not my favorite,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['trackpad']}, 'category': 'HARDWARE#USABILITY', 'opinion': {'from': 4, 'to': 5, 'term': ['finicky']}, 'sentiment': 'NEG'}]"
"don ' t waste your money on this computer , it will disapoint you in every way possible .",ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['computer']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 12, 'to': 13, 'term': ['disapoint']}, 'sentiment': 'NEG'}]"
i wouldn ' t recommend this as a starting computer for children because they ' d learn incorrect navigation and have to adapt later to standard laptops .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 4, 'to': 5, 'term': ['recommend']}, 'sentiment': 'NEG'}]"
"so android is fun for tablet features , but its like embedding an android inside , without letting android apps out to utilize the full abilities of the chromium system .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['android']}, 'category': 'OS#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 1, 'to': 2, 'term': ['android']}, 'category': 'OS#GENERAL', 'opinion': {'from': 3, 'to': 4, 'term': ['fun']}, 'sentiment': 'POS'}]"
my second asus chromebook has died .,ACOS,"[{'aspect': {'from': 2, 'to': 4, 'term': ['asus', 'chromebook']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 5, 'to': 6, 'term': ['died']}, 'sentiment': 'NEG'}]"
"none of this means the acer chromebook 14 is a bad chromebook ; on the contrary , it is an excellent chromebook !",ACOS,"[{'aspect': {'from': 5, 'to': 8, 'term': ['acer', 'chromebook', '14']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 20, 'to': 21, 'term': ['excellent']}, 'sentiment': 'POS'}]"
"with the windows 10 / directx 12 improvements , frostbite 3 games will do very well on this machine at 1050p graphics / medium / low with the new starwars game .",ACOS,"[{'aspect': {'from': 18, 'to': 19, 'term': ['machine']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 15, 'to': 16, 'term': ['well']}, 'sentiment': 'POS'}]"
the backlight works great and i had no problems using it in the dark .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['backlight']}, 'category': 'KEYBOARD#OPERATION_PERFORMANCE', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}]"
i will never buy an other asus product .,ACOS,"[{'aspect': {'from': 6, 'to': 8, 'term': ['asus', 'product']}, 'category': 'COMPANY#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
i ' m very happy i chose this unit .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['unit']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 4, 'to': 5, 'term': ['happy']}, 'sentiment': 'POS'}]"
"also , the power button placement is not very good .",ACOS,"[{'aspect': {'from': 3, 'to': 5, 'term': ['power', 'button']}, 'category': 'KEYBOARD#DESIGN_FEATURES', 'opinion': {'from': 7, 'to': 10, 'term': ['not', 'very', 'good']}, 'sentiment': 'NEG'}]"
don ' t buy this machine .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['machine']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
your new retina screen will get stains on it from the top layer seperating and or dead pixels .,ACOS,"[{'aspect': {'from': 2, 'to': 4, 'term': ['retina', 'screen']}, 'category': 'DISPLAY#QUALITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
loses wifi connection every hour .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['wifi']}, 'category': 'PORTS#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
if this guy is in your price range - just buy it and get it over with .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['guy']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
i don ' t understand this kind of design .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['design']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"but i guess , it ' s got a lot of power going to that processor so you can ' t have it all .",ACOS,"[{'aspect': {'from': 15, 'to': 16, 'term': ['processor']}, 'category': 'CPU#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}]"
long battery life .,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['battery', 'life']}, 'category': 'BATTERY#OPERATION_PERFORMANCE', 'opinion': {'from': 0, 'to': 1, 'term': ['long']}, 'sentiment': 'POS'}]"
navigates well .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['navigates']}, 'category': 'Out_Of_Scope#GENERAL', 'opinion': {'from': 1, 'to': 2, 'term': ['well']}, 'sentiment': 'POS'}]"
"an awesome product , well built - well worth your time and money .",ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['product']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': 4, 'to': 6, 'term': ['well', 'built']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['product']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 1, 'to': 2, 'term': ['awesome']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['product']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': 7, 'to': 9, 'term': ['well', 'worth']}, 'sentiment': 'POS'}]"
"first , it is hard to run more than 10 tabs open at any given time .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 4, 'to': 5, 'term': ['hard']}, 'sentiment': 'NEG'}]"
"this is a lovely product that i recommend for general use as a student , less so for gaming and storing whatnot .",ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['product']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 3, 'to': 4, 'term': ['lovely']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['product']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 7, 'to': 8, 'term': ['recommend']}, 'sentiment': 'POS'}]"
great little laptop .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['laptop']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 0, 'to': 1, 'term': ['great']}, 'sentiment': 'POS'}]"
this works fine for that .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': 2, 'to': 3, 'term': ['fine']}, 'sentiment': 'POS'}]"
the retina screen is amazing .,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['retina', 'screen']}, 'category': 'DISPLAY#OPERATION_PERFORMANCE', 'opinion': {'from': 4, 'to': 5, 'term': ['amazing']}, 'sentiment': 'POS'}]"
there are certain very basic tasks that this computer can do .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['computer']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
my laptop seems to lose its internet connection at random times .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['laptop']}, 'category': 'LAPTOP#CONNECTIVITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
i have had nothing but problems with my macbook connecting to my wifi from the beginning .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['macbook']}, 'category': 'LAPTOP#CONNECTIVITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"now there are pixels on the screen not working , and they are multiplying .",ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['screen']}, 'category': 'DISPLAY#QUALITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
by far this is the most disappointing experiences that i ever had doing online shopping .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 6, 'to': 7, 'term': ['disappointing']}, 'sentiment': 'NEG'}]"
the build - quality is pretty good .,ACOS,"[{'aspect': {'from': 1, 'to': 4, 'term': ['build', '-', 'quality']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': 6, 'to': 7, 'term': ['good']}, 'sentiment': 'POS'}]"
sad that i can ' t return this one .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'WARRANTY#GENERAL', 'opinion': {'from': 0, 'to': 1, 'term': ['sad']}, 'sentiment': 'NEG'}]"
it is very light weight .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': 3, 'to': 4, 'term': ['light']}, 'sentiment': 'POS'}]"
bought this for my ten year old for school and creating .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}]"
it was an excellent machine for the money and it also got me spoiled with its touch screen .,ACOS,"[{'aspect': {'from': 16, 'to': 18, 'term': ['touch', 'screen']}, 'category': 'DISPLAY#OPERATION_PERFORMANCE', 'opinion': {'from': 13, 'to': 14, 'term': ['spoiled']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['machine']}, 'category': 'LAPTOP#PRICE', 'opinion': {'from': 3, 'to': 4, 'term': ['excellent']}, 'sentiment': 'POS'}]"
"the battery life is around 2 hrs , not 10 + as advertised .",ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['battery', 'life']}, 'category': 'BATTERY#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
