raw_words,task,quadruples
I found myself skipping pages at a time just to get to some plot development .,ACOS,"[{'aspect': {'from': 13, 'to': 14, 'term': ['plot']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"Melberg is the true star of the subplots here , and I love what they did with his character in this novel.I might just keep reading on , especially now that in the next episode , there promises to be more of the Erika and Patrik interaction that I loved about the first book.Note : this book also appears with the title The Gallows Bird , which is a terrible title .",ACOS,"[{'aspect': {'from': 21, 'to': 22, 'term': ['novel.I']}, 'category': 'Book#Quality', 'opinion': {'from': 12, 'to': 13, 'term': ['love']}, 'sentiment': 'POS'}, {'aspect': {'from': 43, 'to': 47, 'term': ['Erika', 'and', 'Patrik', 'interaction']}, 'category': 'Content#Plot', 'opinion': {'from': 49, 'to': 50, 'term': ['loved']}, 'sentiment': 'POS'}, {'aspect': {'from': 70, 'to': 71, 'term': ['title']}, 'category': 'Book#Title', 'opinion': {'from': 69, 'to': 70, 'term': ['terrible']}, 'sentiment': 'NEG'}]"
I loved the development of the characters was great !,ACOS,"[{'aspect': {'from': 3, 'to': 7, 'term': ['development', 'of', 'the', 'characters']}, 'category': 'Content#Plot', 'opinion': {'from': 8, 'to': 9, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': 3, 'to': 7, 'term': ['development', 'of', 'the', 'characters']}, 'category': 'Content#Plot', 'opinion': {'from': 1, 'to': 2, 'term': ['loved']}, 'sentiment': 'POS'}]"
"Although this brave reporter must have drawn heavily from her articles and notes , the book is more than a collection dusted off for publication .",ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['reporter']}, 'category': 'Book#Author', 'opinion': {'from': 2, 'to': 3, 'term': ['brave']}, 'sentiment': 'POS'}, {'aspect': {'from': 15, 'to': 16, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"This story was very well written , and tragic all at the same time .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['story']}, 'category': 'Book#Quality', 'opinion': {'from': 3, 'to': 5, 'term': ['very', 'well']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 8, 'to': 9, 'term': ['tragic']}, 'sentiment': 'NEG'}]"
Maybe this is extreme but maybe not .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 3, 'to': 4, 'term': ['extreme']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}]"
"To call the scene unimaginable after spending two paragraphs not only imagining it , but describing it , is absurd .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': 19, 'to': 20, 'term': ['absurd']}, 'sentiment': 'NEG'}]"
You never know who it is until the very last chapter and there is always a twist,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Superbly written , both with meticulous detail of the science and practice of oncology , as well as case histories to bring home the impact of this terrible malady.Also , be sure to see the excellent documentary with the same name on Public TV , or via the web .",ACOS,"[{'aspect': {'from': 36, 'to': 37, 'term': ['documentary']}, 'category': 'Derivatives#General', 'opinion': {'from': 35, 'to': 36, 'term': ['excellent']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 5, 'to': 6, 'term': ['meticulous']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': 0, 'to': 1, 'term': ['Superbly']}, 'sentiment': 'POS'}]"
Very interesting to anyone who has lost a loved one or friend to any cancer .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'interesting']}, 'sentiment': 'POS'}]"
I was quite surprised that he was so willing to write about the downside of his family life .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 2, 'to': 4, 'term': ['quite', 'surprised']}, 'sentiment': 'POS'}]"
"It has helped me do a great deal of brainstorming about the fundamentals of my business , including challenging my own biases and preconceptions about my shop.The only reason my review is not 5 stars is that it does repeat itself a bit at the end .",ACOS,"[{'aspect': {'from': 45, 'to': 46, 'term': ['end']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
I thought renegade 's magic was a bit on the boring side .,ACOS,"[{'aspect': {'from': 2, 'to': 5, 'term': ['renegade', ""'s"", 'magic']}, 'category': 'Book#General', 'opinion': {'from': 10, 'to': 11, 'term': ['boring']}, 'sentiment': 'NEG'}]"
Amazon does refund the return .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Amazon']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
So why did America stick its hand into the hornets nest ?,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"Was n't all that taken by the book while I read it , it was slow and the relationship parts were too goody-goody for me .",ACOS,"[{'aspect': {'from': 18, 'to': 20, 'term': ['relationship', 'parts']}, 'category': 'Content#Characters', 'opinion': {'from': 22, 'to': 23, 'term': ['goody-goody']}, 'sentiment': 'POS'}]"
I highly recommend this to anybody considering it and even those that are not .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 3, 'term': ['highly', 'recommend']}, 'sentiment': 'POS'}]"
"This book fills that gap beautifully , providing a timeline of the major discoveries , treatments past and present , and a glimpse at where the field could and should go .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['book']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['book']}, 'category': 'Content#Plot', 'opinion': {'from': 5, 'to': 6, 'term': ['beautifully']}, 'sentiment': 'POS'}]"
I have read and enjoyed many Swedish police thrillers of which The Stranger is one .,ACOS,"[{'aspect': {'from': 11, 'to': 13, 'term': ['The', 'Stranger']}, 'category': 'Book#General', 'opinion': {'from': 4, 'to': 5, 'term': ['enjoyed']}, 'sentiment': 'POS'}]"
( A little shocked by some of the errors in editing ) - but that did not spoil my overall enjoyment of the story itself .,ACOS,"[{'aspect': {'from': 23, 'to': 24, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 20, 'to': 21, 'term': ['enjoyment']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 11, 'term': ['errors', 'in', 'editing']}, 'category': 'Book#Quality', 'opinion': {'from': 3, 'to': 4, 'term': ['shocked']}, 'sentiment': 'NEG'}]"
You can be proud of his excellence .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Author', 'opinion': {'from': 6, 'to': 7, 'term': ['excellence']}, 'sentiment': 'POS'}]"
a very interesting and informative book .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 4, 'to': 5, 'term': ['informative']}, 'sentiment': 'POS'}, {'aspect': {'from': 5, 'to': 6, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 3, 'term': ['very', 'interesting']}, 'sentiment': 'POS'}]"
Always enjoy reading F. Kellerman books .,ACOS,"[{'aspect': {'from': 3, 'to': 6, 'term': ['F.', 'Kellerman', 'books']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 2, 'term': ['enjoy']}, 'sentiment': 'POS'}]"
"Each book has its own cadence , themes , and era , making each book an exciting and new adventure , rather than repeats through 600+ pages .",ACOS,"[{'aspect': {'from': 0, 'to': 2, 'term': ['Each', 'book']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
I hope you were fired .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 5, 'term': ['fired']}, 'sentiment': 'NEG'}]"
good book enjoyed it .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 2, 'to': 3, 'term': ['enjoyed']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 1, 'term': ['good']}, 'sentiment': 'POS'}]"
I could hardly put this book away .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Yes I feel extremely sorry for these young lady 's knowing that while I was growing up , there were people suffering like they did .",ACOS,"[{'aspect': {'from': 7, 'to': 9, 'term': ['young', 'lady']}, 'category': 'Content#Characters', 'opinion': {'from': 3, 'to': 5, 'term': ['extremely', 'sorry']}, 'sentiment': 'NEG'}]"
"And , regardless of the pacing , the story just is n't even that good .",ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 10, 'to': 15, 'term': ['is', ""n't"", 'even', 'that', 'good']}, 'sentiment': 'NEG'}]"
It kind of sums up the way things go in that part of the world .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
I fell in love with Camila stories and cant wait for the next book .,ACOS,"[{'aspect': {'from': 5, 'to': 7, 'term': ['Camila', 'stories']}, 'category': 'Content#Plot', 'opinion': {'from': 1, 'to': 4, 'term': ['fell', 'in', 'love']}, 'sentiment': 'POS'}, {'aspect': {'from': 12, 'to': 14, 'term': ['next', 'book']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
A crashing plane is hardly making a triumphant farewell ; it is simply .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': 12, 'to': 13, 'term': ['simply']}, 'sentiment': 'NEG'}]"
We should never forget there are children whose lives are living hell .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
Very interesting although sad story of this poor child .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 3, 'to': 4, 'term': ['sad']}, 'sentiment': 'NEG'}, {'aspect': {'from': 4, 'to': 5, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'interesting']}, 'sentiment': 'POS'}]"
"Nevare is basically the same guy in a different outfit.In the first book of the Soldier Son series I was excited about the world Hobb was creating , and I always love the creative lengths she goes to describe the landscapes that her characters travel through ( she 's especially good at describing forests ! ) .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': 30, 'to': 32, 'term': ['always', 'love']}, 'sentiment': 'POS'}, {'aspect': {'from': 24, 'to': 25, 'term': ['Hobb']}, 'category': 'Book#Author', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 23, 'to': 24, 'term': ['world']}, 'category': 'Content#Plot', 'opinion': {'from': 20, 'to': 21, 'term': ['excited']}, 'sentiment': 'POS'}]"
It almost reads like a thriller at times .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 3, 'to': 6, 'term': ['like', 'a', 'thriller']}, 'sentiment': 'NEG'}]"
Ditto her famous dressing room .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
The sisters have done a brave job in detailing painful memories and experiences of their lives .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 9, 'to': 10, 'term': ['painful']}, 'sentiment': 'NEG'}, {'aspect': {'from': 6, 'to': 7, 'term': ['job']}, 'category': 'Book#General', 'opinion': {'from': 5, 'to': 6, 'term': ['brave']}, 'sentiment': 'POS'}]"
"Great read , a bit technical , but worth the effort .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['read']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Great']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 8, 'to': 9, 'term': ['worth']}, 'sentiment': 'POS'}]"
The first 2/3 of the book is slow going .,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['first', '2/3']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"There must have been another way to write their part ; but , I digressAnd finally , some characters are a true testament to narcissism , obnoxiously or sadly so .",ACOS,"[{'aspect': {'from': 18, 'to': 19, 'term': ['characters']}, 'category': 'Content#Characters', 'opinion': {'from': 28, 'to': 29, 'term': ['sadly']}, 'sentiment': 'NEG'}, {'aspect': {'from': 18, 'to': 19, 'term': ['characters']}, 'category': 'Content#Characters', 'opinion': {'from': 26, 'to': 27, 'term': ['obnoxiously']}, 'sentiment': 'NEG'}]"
"I feel Robin Hobb is just about the best person writing complex epic fantasy these days , and her stories are chock full of original ideas or if not wholly original , used in new and different ways.This series is certainly that way .",ACOS,"[{'aspect': {'from': 2, 'to': 4, 'term': ['Robin', 'Hobb']}, 'category': 'Book#Author', 'opinion': {'from': 8, 'to': 9, 'term': ['best']}, 'sentiment': 'POS'}]"
"It 's a brilliant analysis on the history of cancer , including a look at how pharmaceutical companies and researchers are taking the fight to a new level .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 3, 'to': 4, 'term': ['brilliant']}, 'sentiment': 'POS'}]"
"In this case , Ms. Kellerman did an excellent job of keeping the resolution hidden until very near the end.From reading this book , I hope that Ms. Kellerman will write more books that contain difficult puzzles whose solutions only gradually reveal themselves through police investigations.Bravo , Ms. Kellerman !",ACOS,"[{'aspect': {'from': 47, 'to': 49, 'term': ['Ms.', 'Kellerman']}, 'category': 'Book#Author', 'opinion': {'from': 45, 'to': 46, 'term': ['investigations.Bravo']}, 'sentiment': 'POS'}, {'aspect': {'from': 27, 'to': 29, 'term': ['Ms.', 'Kellerman']}, 'category': 'Book#Author', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Lackberg is an excellent writer ; her books do not recycle the same plot .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Lackberg']}, 'category': 'Book#Author', 'opinion': {'from': 3, 'to': 4, 'term': ['excellent']}, 'sentiment': 'POS'}]"
"The following review is largely a quick comparison between the Assassin books and Soldier Son.Yes , Nevare is a different character from Fitz , but he is very well drawn out and consistent throughout .",ACOS,"[{'aspect': {'from': 16, 'to': 17, 'term': ['Nevare']}, 'category': 'Content#Characters', 'opinion': {'from': 32, 'to': 34, 'term': ['consistent', 'throughout']}, 'sentiment': 'POS'}, {'aspect': {'from': 16, 'to': 17, 'term': ['Nevare']}, 'category': 'Content#Characters', 'opinion': {'from': 27, 'to': 29, 'term': ['very', 'well']}, 'sentiment': 'POS'}]"
"My kids loved the small books , they could take them along in the car when we travelled , etc .",ACOS,"[{'aspect': {'from': 4, 'to': 6, 'term': ['small', 'books']}, 'category': 'Book#General', 'opinion': {'from': 2, 'to': 3, 'term': ['loved']}, 'sentiment': 'POS'}]"
This is a great read regardless of your interests .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}]"
"A great read for armchair travelers , history buffs , and adventure buffs .",ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['read']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 2, 'term': ['great']}, 'sentiment': 'POS'}]"
I admired the inventiveness of the author in developing the backstory behind the killings.My husband gave me this book .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': 1, 'to': 2, 'term': ['admired']}, 'sentiment': 'POS'}]"
"Hours later , with my husband sound asleep next to me , I put it down - and I 've read it almost every night since , devouring each page .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"This , by far , is the least-inspiring series of the bunch.For those who have read the Farseer trilogies , Nevare will come off as a flimsy carbon copy of Fitz : a conflicted , sometimes thick-headed , often goofy , but always heroic protagonist .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 7, 'to': 8, 'term': ['least-inspiring']}, 'sentiment': 'NEG'}, {'aspect': {'from': 20, 'to': 21, 'term': ['Nevare']}, 'category': 'Content#Characters', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
As usual another fantastic book by Raymond .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 3, 'to': 4, 'term': ['fantastic']}, 'sentiment': 'POS'}]"
This was a well written account by a woman who truly cares .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['woman']}, 'category': 'Book#Author', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 5, 'to': 6, 'term': ['account']}, 'category': 'Book#Quality', 'opinion': {'from': 3, 'to': 4, 'term': ['well']}, 'sentiment': 'POS'}]"
"As a work of scholarship , this book is just tremendous .",ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 10, 'to': 11, 'term': ['tremendous']}, 'sentiment': 'POS'}]"
"I am glad to see some of Anna 's problems have been resolved , but I 'm not sure if I like the direction the author has taken with her love life .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 2, 'to': 3, 'term': ['glad']}, 'sentiment': 'POS'}]"
The murder is definitely a mystery that manages to cling to your attention .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['murder']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"I have never been so glued , moved , brought to tears as I have by this documentary .",ACOS,"[{'aspect': {'from': 17, 'to': 18, 'term': ['documentary']}, 'category': 'Derivatives#General', 'opinion': {'from': 7, 'to': 8, 'term': ['moved']}, 'sentiment': 'POS'}, {'aspect': {'from': 17, 'to': 18, 'term': ['documentary']}, 'category': 'Derivatives#General', 'opinion': {'from': 4, 'to': 6, 'term': ['so', 'glued']}, 'sentiment': 'POS'}, {'aspect': {'from': 17, 'to': 18, 'term': ['documentary']}, 'category': 'Derivatives#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"It 's hard to believe that this one book , combining all of these appealing characteristics , is the work of just one man .",ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
My oncologist and I talk about this book occasionally and she also believes it is great reading .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 15, 'to': 16, 'term': ['great']}, 'sentiment': 'POS'}]"
Her stories are full of wonderful characters and unexpected turns .,ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['characters']}, 'category': 'Content#Characters', 'opinion': {'from': 5, 'to': 6, 'term': ['wonderful']}, 'sentiment': 'POS'}, {'aspect': {'from': 9, 'to': 10, 'term': ['turns']}, 'category': 'Content#Plot', 'opinion': {'from': 8, 'to': 9, 'term': ['unexpected']}, 'sentiment': 'POS'}]"
") I enjoyed this book completely I enjoyed the trials Nevarre went through I was sad , angry , and happy at all the times the author was hoping I would be .",ACOS,"[{'aspect': {'from': 9, 'to': 10, 'term': ['trials']}, 'category': 'Content#Plot', 'opinion': {'from': 7, 'to': 8, 'term': ['enjoyed']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 2, 'to': 3, 'term': ['enjoyed']}, 'sentiment': 'POS'}]"
"Well written and detailed , the book has given me a much greater understanding of how the US became involved what is now our longest lasting war .",ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 3, 'to': 4, 'term': ['detailed']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': 0, 'to': 1, 'term': ['Well']}, 'sentiment': 'POS'}]"
"I ca n't believe that these kind of communes actually exist , and to this day .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
The story is horrifying .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 3, 'to': 4, 'term': ['horrifying']}, 'sentiment': 'NEG'}]"
The red queen knew about that.The book has much to say on the politics of science and health care .,ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['book']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"The plot wasn't the most exciting or challenging that I 've read , but nevertheless it was acceptable .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['plot']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}]"
I would recommend strongly that you skip this trilogy .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['trilogy']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
I like Lackberg 's stories .,ACOS,"[{'aspect': {'from': 2, 'to': 5, 'term': ['Lackberg', ""'s"", 'stories']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 2, 'term': ['like']}, 'sentiment': 'POS'}]"
I have thoroughly enjoyed all the Lackberg novels I have read so far .,ACOS,"[{'aspect': {'from': 6, 'to': 8, 'term': ['Lackberg', 'novels']}, 'category': 'Book#General', 'opinion': {'from': 3, 'to': 4, 'term': ['enjoyed']}, 'sentiment': 'POS'}]"
I liked this book very much .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 2, 'term': ['liked']}, 'sentiment': 'POS'}]"
For those of us who live sheltered lives insulated from evil and those who would prey on innocence - we are truly blessed .,ACOS,"[{'aspect': {'from': 13, 'to': 14, 'term': ['who']}, 'category': 'Content#Characters', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"Even though a more dominant player in the first book , Erica now finds herself an at home sounding board for Patrick as he works his way to solving the crimes.I found the story in this book the least complex of the first four in the series , although interesting and enjoyable .",ACOS,"[{'aspect': {'from': 33, 'to': 34, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 51, 'to': 52, 'term': ['enjoyable']}, 'sentiment': 'POS'}, {'aspect': {'from': 33, 'to': 34, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}, {'aspect': {'from': 33, 'to': 34, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 49, 'to': 50, 'term': ['interesting']}, 'sentiment': 'POS'}]"
You have done it again Cathy thanks for telling these stories and letting people know the world of foster care for both the child and the foster family,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['Cathy']}, 'category': 'Book#Author', 'opinion': {'from': 6, 'to': 7, 'term': ['thanks']}, 'sentiment': 'POS'}, {'aspect': {'from': 10, 'to': 11, 'term': ['stories']}, 'category': 'Content#Plot', 'opinion': {'from': 6, 'to': 7, 'term': ['thanks']}, 'sentiment': 'POS'}]"
Excellent ending to a fascinating trilogy .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['trilogy']}, 'category': 'Book#General', 'opinion': {'from': 4, 'to': 5, 'term': ['fascinating']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['ending']}, 'category': 'Content#Plot', 'opinion': {'from': 0, 'to': 1, 'term': ['Excellent']}, 'sentiment': 'POS'}]"
These true stories sometimes show the roller coaster ride that we associate with fictionsuch as the apparent cure of a form of childhood leukemia that seemed promising until the kids once in remission started coming back with symptoms ( the leukemia crossed the brain-blood barrier and found fertile ground on the other side of a biological wall that was meant to keep such neer-do-wells out .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['stories']}, 'category': 'Content#Plot', 'opinion': {'from': 1, 'to': 2, 'term': ['true']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['stories']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"I found most of it fascinating and parts of it dry and dull but overall 4 stars , but then I 'm a science geek .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 12, 'to': 13, 'term': ['dull']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 10, 'to': 11, 'term': ['dry']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 5, 'to': 6, 'term': ['fascinating']}, 'sentiment': 'POS'}]"
Normally I devour Robin Hobb 's books in one day .,ACOS,"[{'aspect': {'from': 3, 'to': 7, 'term': ['Robin', 'Hobb', ""'s"", 'books']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
